Date,Expiry Date,Option Type,Strike Price,Open Price,High Price,Low Price,Close Price,Last Price,Settlement Price,Volume,Value  (₹ Lakhs) ,Premium Value  (₹ Lakhs) ,Open Interest,Change in OI
27-Mar-2025,29-May-2025,XX,"-","669.90","682.00","668.50","681.10","680.90","681.10",61250,"4,13,95,875.00","4,13,95,875.00",151250,17500
27-Mar-2025,24-Apr-2025,XX,"-","664.70","681.10","661.30","677.85","678.25","677.85",5258750,"3,53,05,40,500.00","3,53,05,40,500.00",16743750,1255000
27-Mar-2025,27-Mar-2025,XX,"-","662.60","680.05","657.25","674.75","675.50","674.60",3120000,"2,07,65,28,375.00","2,07,65,28,375.00",887500,-1335000
26-Mar-2025,27-Mar-2025,XX,"-","668.00","672.50","659.30","661.10","661.60","661.10",6866250,"4,57,06,29,750.00","4,57,06,29,750.00",2222500,-5061250
26-Mar-2025,24-Apr-2025,XX,"-","673.15","676.70","663.45","665.60","667.95","665.60",7095000,"4,75,38,09,125.00","4,75,38,09,125.00",15488750,4591250
26-Mar-2025,29-May-2025,XX,"-","675.30","675.30","668.00","668.55","668.20","668.55",80000,"5,38,05,437.50","5,38,05,437.50",133750,45000
25-Mar-2025,24-Apr-2025,XX,"-","664.45","679.90","662.15","672.15","670.60","672.15",9897500,"6,64,55,81,125.00","6,64,55,81,125.00",10897500,5983750
25-Mar-2025,27-Mar-2025,XX,"-","661.05","676.15","657.20","667.65","666.95","667.65",10382500,"6,92,58,34,312.50","6,92,58,34,312.50",7283750,-6032500
25-Mar-2025,29-May-2025,XX,"-","679.40","681.80","666.50","674.50","674.50","674.50",77500,"5,22,84,875.00","5,22,84,875.00",88750,32500
24-Mar-2025,27-Mar-2025,XX,"-","634.60","665.20","628.25","657.60","659.20","657.60",7771250,"5,05,47,76,687.50","5,05,47,76,687.50",13316250,-3328750
24-Mar-2025,29-May-2025,XX,"-","638.50","670.00","635.00","663.95","664.10","663.95",46250,"3,01,29,437.50","3,01,29,437.50",56250,2500
24-Mar-2025,24-Apr-2025,XX,"-","636.60","668.80","632.10","661.70","662.05","661.70",6610000,"4,32,73,06,625.00","4,32,73,06,625.00",4913750,3533750
21-Mar-2025,27-Mar-2025,XX,"-","633.70","635.75","625.80","630.65","630.80","630.65",2097500,"1,32,28,78,812.50","1,32,28,78,812.50",16645000,-247500
21-Mar-2025,24-Apr-2025,XX,"-","635.90","639.50","629.55","634.35","635.00","634.35",870000,"55,20,09,062.50","55,20,09,062.50",1380000,348750
21-Mar-2025,29-May-2025,XX,"-","634.00","640.55","634.00","636.70","637.05","636.70",26250,"1,67,33,937.50","1,67,33,937.50",53750,0
20-Mar-2025,29-May-2025,XX,"-","631.00","639.60","630.00","635.00","634.30","635.00",33750,"2,14,66,750.00","2,14,66,750.00",53750,8750
20-Mar-2025,24-Apr-2025,XX,"-","630.00","640.10","624.95","633.10","633.00","633.10",1076250,"68,13,84,000.00","68,13,84,000.00",1031250,251250
20-Mar-2025,27-Mar-2025,XX,"-","627.40","637.20","621.25","629.65","629.50","629.65",4727500,"2,97,52,63,625.00","2,97,52,63,625.00",16892500,-15000
19-Mar-2025,27-Mar-2025,XX,"-","621.90","650.25","621.90","636.70","635.55","636.70",6916250,"4,42,26,91,125.00","4,42,26,91,125.00",16907500,-71250
19-Mar-2025,24-Apr-2025,XX,"-","630.70","654.05","630.60","640.10","639.40","640.10",700000,"44,99,91,375.00","44,99,91,375.00",780000,127500
19-Mar-2025,29-May-2025,XX,"-","634.50","650.00","634.50","639.15","639.00","639.15",22500,"1,44,58,687.50","1,44,58,687.50",45000,5000
18-Mar-2025,24-Apr-2025,XX,"-","624.20","636.75","619.30","633.20","632.50","633.20",427500,"26,93,22,500.00","26,93,22,500.00",652500,65000
18-Mar-2025,27-Mar-2025,XX,"-","622.10","634.40","615.50","630.05","629.70","630.05",4591250,"2,88,03,34,125.00","2,88,03,34,125.00",16978750,170000
18-Mar-2025,29-May-2025,XX,"-","625.25","635.50","620.50","634.50","634.50","634.50",17500,"1,09,99,625.00","1,09,99,625.00",40000,0
17-Mar-2025,29-May-2025,XX,"-","588.35","626.00","588.30","625.25","625.25","625.25",23750,"1,45,32,687.50","1,45,32,687.50",40000,-11250
17-Mar-2025,27-Mar-2025,XX,"-","582.55","622.35","578.30","620.55","620.85","620.55",5023750,"3,06,93,11,375.00","3,06,93,11,375.00",16808750,360000
17-Mar-2025,24-Apr-2025,XX,"-","589.30","625.00","586.55","623.70","624.55","623.70",465000,"28,46,04,062.50","28,46,04,062.50",587500,175000
13-Mar-2025,27-Mar-2025,XX,"-","605.15","611.75","595.05","597.10","595.20","597.10",2103750,"1,26,88,00,500.00","1,26,88,00,500.00",16448750,28750
13-Mar-2025,29-May-2025,XX,"-","613.60","613.60","600.90","602.00","601.75","602.00",15000,"90,71,437.50","90,71,437.50",51250,2500
13-Mar-2025,24-Apr-2025,XX,"-","608.70","614.50","599.05","600.70","599.05","600.70",191250,"11,58,11,250.00","11,58,11,250.00",412500,41250
12-Mar-2025,29-May-2025,XX,"-","615.00","620.00","601.70","608.90","608.90","608.90",18750,"1,14,52,750.00","1,14,52,750.00",48750,5000
12-Mar-2025,24-Apr-2025,XX,"-","618.20","618.55","599.70","607.70","607.95","607.70",155000,"9,42,28,187.50","9,42,28,187.50",371250,8750
12-Mar-2025,27-Mar-2025,XX,"-","614.20","616.45","596.85","604.90","605.00","604.90",2382500,"1,43,87,38,000.00","1,43,87,38,000.00",16420000,-160000
11-Mar-2025,27-Mar-2025,XX,"-","595.85","618.85","593.15","614.40","616.60","614.40",4452500,"2,71,66,32,562.50","2,71,66,32,562.50",16580000,-405000
11-Mar-2025,24-Apr-2025,XX,"-","600.25","620.00","596.65","617.55","619.10","617.55",301250,"18,44,71,187.50","18,44,71,187.50",362500,-10000
11-Mar-2025,29-May-2025,XX,"-","602.25","621.00","602.15","618.00","618.00","618.00",23750,"1,45,71,000.00","1,45,71,000.00",43750,-2500
10-Mar-2025,24-Apr-2025,XX,"-","604.35","611.60","598.70","606.15","603.40","606.15",303750,"18,40,70,750.00","18,40,70,750.00",372500,41250
10-Mar-2025,27-Mar-2025,XX,"-","610.90","610.90","594.00","602.15","600.10","602.15",3558750,"2,14,60,08,375.00","2,14,60,08,375.00",16985000,216250
10-Mar-2025,29-May-2025,XX,"-","606.00","611.00","602.45","608.00","608.00","608.00",16250,"98,72,125.00","98,72,125.00",46250,2500
07-Mar-2025,24-Apr-2025,XX,"-","614.30","614.30","600.60","606.70","607.10","606.70",173750,"10,53,59,937.50","10,53,59,937.50",331250,45000
07-Mar-2025,29-May-2025,XX,"-","613.75","613.75","602.00","607.00","607.00","607.00",26250,"1,59,85,812.50","1,59,85,812.50",43750,6250
07-Mar-2025,27-Mar-2025,XX,"-","612.30","612.95","597.05","604.10","604.10","604.10",4170000,"2,51,65,56,187.50","2,51,65,56,187.50",16768750,532500
06-Mar-2025,27-Mar-2025,XX,"-","629.45","635.40","608.00","612.65","612.30","612.65",4260000,"2,61,37,66,687.50","2,61,37,66,687.50",16236250,1146250
06-Mar-2025,24-Apr-2025,XX,"-","634.50","635.80","611.05","615.90","616.10","615.90",130000,"8,01,29,000.00","8,01,29,000.00",286250,56250
06-Mar-2025,29-May-2025,XX,"-","630.00","630.00","614.00","615.80","615.80","615.80",20000,"1,23,39,812.50","1,23,39,812.50",37500,7500
05-Mar-2025,29-May-2025,XX,"-","615.00","630.50","615.00","630.50","630.50","630.85",8750,"54,44,187.50","54,44,187.50",30000,-2500
05-Mar-2025,24-Apr-2025,XX,"-","613.90","630.80","613.00","626.15","625.75","626.15",115000,"7,18,51,937.50","7,18,51,937.50",230000,6250
05-Mar-2025,27-Mar-2025,XX,"-","612.55","629.70","610.95","624.40","623.15","624.40",3960000,"2,46,48,81,687.50","2,46,48,81,687.50",15090000,-27500
04-Mar-2025,27-Mar-2025,XX,"-","629.90","634.65","611.20","613.65","613.00","613.65",3587500,"2,22,43,57,062.50","2,22,43,57,062.50",15117500,290000
04-Mar-2025,24-Apr-2025,XX,"-","627.85","635.50","614.25","616.05","615.40","616.05",210000,"13,06,15,312.50","13,06,15,312.50",223750,58750
04-Mar-2025,29-May-2025,XX,"-","635.55","635.55","615.00","616.35","615.00","616.35",16250,"1,00,94,437.50","1,00,94,437.50",32500,8750
03-Mar-2025,24-Apr-2025,XX,"-","633.75","641.20","607.40","636.65","636.80","636.65",187500,"11,67,67,750.00","11,67,67,750.00",165000,23750
03-Mar-2025,27-Mar-2025,XX,"-","628.00","639.65","603.75","634.90","635.40","634.90",6885000,"4,26,88,99,937.50","4,26,88,99,937.50",14827500,-276250
03-Mar-2025,29-May-2025,XX,"-","616.75","636.00","608.90","635.65","635.75","635.65",31250,"1,94,09,937.50","1,94,09,937.50",23750,7500
28-Feb-2025,24-Apr-2025,XX,"-","657.95","657.95","629.00","630.55","629.55","630.55",258750,"16,57,05,937.50","16,57,05,937.50",141250,45000
28-Feb-2025,27-Mar-2025,XX,"-","666.00","668.90","626.45","629.15","628.00","629.15",8853750,"5,65,81,90,125.00","5,65,81,90,125.00",15103750,-490000
28-Feb-2025,29-May-2025,XX,"-","640.00","645.10","629.90","631.30","630.05","631.30",23750,"1,51,21,937.50","1,51,21,937.50",16250,16250
27-Feb-2025,29-May-2025,FF,"-","-","-","-","-","-","-",,"-","-",,
27-Feb-2025,24-Apr-2025,XX,"-","691.45","698.00","674.10","677.30","675.85","677.30",51250,"3,52,09,187.50","3,52,09,187.50",96250,15000
27-Feb-2025,27-Mar-2025,XX,"-","688.50","701.95","670.80","675.00","673.50","675.00",10837500,"7,42,82,14,875.00","7,42,82,14,875.00",15593750,4280000
27-Feb-2025,27-Feb-2025,XX,"-","681.45","698.50","667.90","672.90","670.00","670.90",5751250,"3,93,98,44,000.00","3,93,98,44,000.00",880000,-3156250
25-Feb-2025,27-Feb-2025,XX,"-","681.00","688.20","667.80","682.65","682.35","682.65",6483750,"4,41,14,14,437.50","4,41,14,14,437.50",4036250,-3317500
25-Feb-2025,24-Apr-2025,XX,"-","682.55","690.00","680.00","681.50","681.50","688.00",28750,"1,96,72,625.00","1,96,72,625.00",81250,-7500
25-Feb-2025,27-Mar-2025,XX,"-","683.85","691.70","670.95","684.75","683.55","684.75",7415000,"5,06,84,71,187.50","5,06,84,71,187.50",11313750,3002500
24-Feb-2025,27-Mar-2025,XX,"-","690.40","693.20","671.40","679.65","676.20","679.65",8525000,"5,80,36,76,625.00","5,80,36,76,625.00",8311250,4413750
24-Feb-2025,27-Feb-2025,XX,"-","688.80","691.30","668.00","676.90","673.80","676.90",10326250,"7,00,29,77,812.50","7,00,29,77,812.50",7353750,-4127500
24-Feb-2025,24-Apr-2025,XX,"-","693.50","693.50","673.00","678.85","678.85","678.85",43750,"2,98,02,875.00","2,98,02,875.00",88750,12500
21-Feb-2025,27-Mar-2025,XX,"-","710.00","722.00","691.85","696.45","698.00","696.45",4857500,"3,40,63,96,000.00","3,40,63,96,000.00",3897500,2597500
21-Feb-2025,24-Apr-2025,XX,"-","720.90","720.90","694.65","698.65","697.90","698.65",23750,"1,66,90,875.00","1,66,90,875.00",76250,5000
21-Feb-2025,27-Feb-2025,XX,"-","708.10","724.50","689.00","694.30","695.60","694.30",7293750,"5,10,70,09,812.50","5,10,70,09,812.50",11481250,-3051250
20-Feb-2025,27-Feb-2025,XX,"-","709.80","715.65","704.55","713.50","713.45","713.50",2775000,"1,97,51,45,875.00","1,97,51,45,875.00",14532500,-162500
20-Feb-2025,27-Mar-2025,XX,"-","704.95","718.10","704.95","715.75","715.70","715.75",548750,"39,16,92,937.50","39,16,92,937.50",1300000,168750
20-Feb-2025,24-Apr-2025,XX,"-","711.00","717.35","710.10","717.15","717.35","717.15",17500,"1,25,11,875.00","1,25,11,875.00",71250,2500
