symbol,expiry,entry_date,exit_date,direction,entry_premium_pct,exit_premium_pct,pnl_pct,pnl_rupees,spot,lot_size,days_held,month
RBLBANK,2023-03-29,2023-03-24,2023-03-29,BUY,-56.745,-56.553,0.192,3000.0,312.45,5000,5,2023-03
RBLBANK,2023-04-27,2023-04-24,2023-04-27,BUY,-51.448,-49.048,2.4,37500.0,312.45,5000,3,2023-04
RBLBANK,2023-05-25,2023-05-22,2023-05-25,BUY,-54.217,-53.0,1.216,19000.0,312.45,5000,3,2023-05
RBLBANK,2023-06-29,2023-06-26,2023-06-27,BUY,-46.904,-44.263,2.64,41250.0,312.45,5000,1,2023-06
RBLBANK,2023-07-27,2023-07-24,2023-07-27,BUY,-28.709,-25.428,3.281,51250.0,312.45,5000,3,2023-07
RBLBANK,2023-08-31,2023-08-28,2023-08-31,BUY,-26.02,-23.78,2.24,35000.0,312.45,5000,3,2023-08
RBLBANK,2023-09-28,2023-09-25,2023-09-28,BUY,-23.668,-22.756,0.912,14250.0,312.45,5000,3,2023-09
RBLBANK,2023-10-26,2023-10-23,2023-10-26,BUY,-26.212,-30.853,-4.641,-72500.0,312.45,5000,3,2023-10
RBLBANK,2023-11-30,2023-11-24,2023-11-30,BUY,-24.564,-24.98,-0.416,-3250.0,312.45,2500,6,2023-11
RBLBANK,2024-01-25,2024-01-20,2024-01-25,BUY,-14.002,-18.515,-4.513,-35250.0,312.45,2500,5,2024-01
RBLBANK,2024-02-29,2024-02-26,2024-02-29,BUY,-12.45,-16.659,-4.209,-32875.0,312.45,2500,3,2024-02
RBLBANK,2024-03-28,2024-03-22,2024-03-28,BUY,-22.212,-23.124,-0.912,-7125.0,312.45,2500,6,2024-03
RBLBANK,2024-04-25,2024-04-22,2024-04-25,BUY,-17.171,-15.683,1.488,11625.0,312.45,2500,3,2024-04
RBLBANK,2024-05-30,2024-05-27,2024-05-30,BUY,-18.627,-22.34,-3.713,-29000.0,312.45,2500,3,2024-05
RBLBANK,2024-06-27,2024-06-24,2024-06-27,BUY,-17.619,-15.859,1.76,13750.0,312.45,2500,3,2024-06
RBLBANK,2024-07-25,2024-07-22,2024-07-25,BUY,-22.324,-26.26,-3.937,-30750.0,312.45,2500,3,2024-07
RBLBANK,2024-08-29,2024-08-26,2024-08-29,BUY,-26.503,-27.489,-0.986,-7700.0,312.45,2500,3,2024-08
RBLBANK,2024-09-26,2024-09-23,2024-09-26,BUY,-31.355,-33.394,-2.039,-15925.0,312.45,2500,3,2024-09
RBLBANK,2024-10-31,2024-10-28,2024-10-31,SELL,0.534,-45.707,46.241,192535.0,166.55,2500,3,2024-10
RBLBANK,2024-12-26,2024-12-23,2024-12-26,SELL,0.897,-0.148,1.044,4048.0,155.01,2500,3,2024-12
RBLBANK,2025-09-30,2025-09-26,2025-09-30,SELL,0.789,-0.198,0.988,8542.0,272.35,3175,4,2025-09
RECLTD,2025-03-27,2025-03-24,2025-03-27,BUY,-0.765,-0.046,0.719,3195.0,444.45,1000,3,2025-03
RECLTD,2025-10-28,2025-10-24,2025-10-28,BUY,-1.369,0.136,1.504,7146.0,372.6,1275,4,2025-10
RELIANCE,2023-02-23,2023-02-20,2023-02-23,SELL,56.078,53.091,2.987,11550.0,1546.6,250,3,2023-02
RELIANCE,2023-03-29,2023-03-24,2023-03-29,SELL,42.642,44.384,-1.743,-6738.0,1546.6,250,5,2023-03
RELIANCE,2023-04-27,2023-04-24,2023-04-27,SELL,52.68,53.278,-0.598,-2312.0,1546.6,250,3,2023-04
RELIANCE,2023-05-25,2023-05-22,2023-05-25,SELL,58.9,57.875,1.025,3963.0,1546.6,250,3,2023-05
RELIANCE,2023-06-29,2023-06-26,2023-06-27,SELL,61.622,61.525,0.097,375.0,1546.6,250,1,2023-06
RELIANCE,2023-07-27,2023-07-24,2023-07-27,SELL,61.296,61.745,-0.449,-1738.0,1546.6,250,3,2023-07
RELIANCE,2023-08-31,2023-08-28,2023-08-31,SELL,58.082,55.341,2.741,10600.0,1546.6,250,3,2023-08
RELIANCE,2023-09-28,2023-09-25,2023-09-28,SELL,51.697,50.908,0.789,3050.0,1546.6,250,3,2023-09
RELIANCE,2023-10-26,2023-10-23,2023-10-26,SELL,46.153,43.809,2.344,9063.0,1546.6,250,3,2023-10
RELIANCE,2023-11-30,2023-11-24,2023-11-30,SELL,54.904,53.686,1.219,4712.0,1546.6,250,6,2023-11
RELIANCE,2024-01-25,2024-01-20,2024-01-25,SELL,75.469,74.874,0.595,2300.0,1546.6,250,5,2024-01
RELIANCE,2024-02-29,2024-02-26,2024-02-29,SELL,92.548,89.066,3.482,13462.0,1546.6,250,3,2024-02
RELIANCE,2024-03-28,2024-03-22,2024-03-28,SELL,88.779,92.173,-3.395,-13125.0,1546.6,250,6,2024-03
RELIANCE,2024-04-25,2024-04-22,2024-04-25,SELL,91.682,88.601,3.081,11913.0,1546.6,250,3,2024-04
RELIANCE,2024-05-30,2024-05-27,2024-05-30,SELL,89.952,84.036,5.916,22875.0,1546.6,250,3,2024-05
RELIANCE,2024-06-27,2024-06-24,2024-06-27,SELL,86.7,97.511,-10.811,-41800.0,1546.6,250,3,2024-06
RELIANCE,2024-07-25,2024-07-22,2024-07-25,SELL,94.245,92.742,1.503,5813.0,1546.6,250,3,2024-07
RELIANCE,2024-08-29,2024-08-26,2024-08-29,SELL,95.768,96.253,-0.485,-1875.0,1546.6,250,3,2024-08
RELIANCE,2024-09-26,2024-09-23,2024-09-26,SELL,93.314,93.631,-0.317,-1225.0,1546.6,250,3,2024-09
SAIL,2023-02-23,2023-02-20,2023-02-23,BUY,-35.747,-36.642,-0.895,-9600.0,134.08,8000,3,2023-02
SAIL,2023-03-29,2023-03-24,2023-03-29,BUY,-38.544,-38.432,0.112,1200.0,134.08,8000,5,2023-03
SAIL,2023-04-27,2023-04-24,2023-04-27,BUY,-38.768,-38.954,-0.186,-2000.0,134.08,8000,3,2023-04
SAIL,2023-05-25,2023-05-22,2023-05-25,BUY,-38.619,-38.805,-0.186,-2000.0,134.08,8000,3,2023-05
SAIL,2023-06-29,2023-06-26,2023-06-27,BUY,-36.978,-36.642,0.336,3600.0,134.08,8000,1,2023-06
SAIL,2023-07-27,2023-07-24,2023-07-27,BUY,-32.95,-31.049,1.902,20400.0,134.08,8000,3,2023-07
SAIL,2023-08-31,2023-08-28,2023-08-31,BUY,-35.188,-32.391,2.797,30000.0,134.08,8000,3,2023-08
SAIL,2023-09-28,2023-09-25,2023-09-28,BUY,-30.564,-31.608,-1.044,-11200.0,134.08,8000,3,2023-09
SAIL,2023-10-26,2023-10-23,2023-10-26,BUY,-37.947,-37.836,0.112,1200.0,134.08,8000,3,2023-10
SAIL,2023-11-30,2023-11-24,2023-11-30,BUY,-33.361,-31.384,1.976,21200.0,134.08,8000,6,2023-11
SAIL,2024-01-25,2024-01-20,2024-01-25,BUY,-14.193,-11.098,3.095,33200.0,134.08,8000,5,2024-01
SAIL,2024-02-29,2024-02-26,2024-02-29,BUY,-7.331,-9.681,-2.349,-25200.0,134.08,8000,3,2024-02
SAIL,2024-03-28,2024-03-22,2024-03-28,BUY,-3.118,0.052,3.17,34000.0,134.08,8000,6,2024-03
SAIL,2024-04-25,2024-04-22,2024-04-25,SELL,11.053,22.725,-11.672,-125200.0,134.08,8000,3,2024-04
SAIL,2024-05-30,2024-05-27,2024-05-30,SELL,24.59,17.579,7.011,37600.0,134.08,4000,3,2024-05
SAIL,2024-06-27,2024-06-24,2024-06-27,SELL,11.687,6.392,5.295,28400.0,134.08,4000,3,2024-06
SAIL,2024-07-25,2024-07-22,2024-07-25,SELL,7.205,6.205,0.999,5360.0,134.08,4000,3,2024-07
SAIL,2024-08-29,2024-08-26,2024-08-29,SELL,2.991,0.127,2.864,15360.0,134.08,4000,3,2024-08
SAIL,2024-09-26,2024-09-23,2024-09-26,BUY,-2.625,3.826,6.451,34600.0,134.08,4000,3,2024-09
SAIL,2025-11-25,2025-11-21,2025-11-25,SELL,0.679,-0.242,0.921,5802.0,134.08,4700,4,2025-11
SAMMAANCAP,2023-02-23,2023-02-20,2023-02-23,SELL,1.031,0.0,1.031,4600.0,111.5,4000,3,2023-02
SAMMAANCAP,2025-11-25,2025-11-21,2025-11-25,SELL,0.56,-0.204,0.764,5223.0,158.91,4300,4,2025-11
SBICARD,2023-02-23,2023-02-20,2023-02-23,BUY,-13.815,-16.161,-2.346,-16480.0,878.05,800,3,2023-02
SBICARD,2023-03-29,2023-03-24,2023-03-29,BUY,-18.177,-17.955,0.222,1560.0,878.05,800,5,2023-03
SBICARD,2023-04-27,2023-04-24,2023-04-27,BUY,-12.101,-10.717,1.384,9720.0,878.05,800,3,2023-04
SBICARD,2023-05-25,2023-05-22,2023-05-25,SELL,1.19,1.919,-0.729,-5120.0,878.05,800,3,2023-05
SBICARD,2023-06-29,2023-06-26,2023-06-27,BUY,-3.838,-1.856,1.982,13920.0,878.05,800,1,2023-06
SBICARD,2023-07-27,2023-07-24,2023-07-27,BUY,-2.209,-2.523,-0.313,-2200.0,878.05,800,3,2023-07
SBICARD,2023-08-31,2023-08-28,2023-08-31,BUY,-6.156,-6.833,-0.678,-4760.0,878.05,800,3,2023-08
SBICARD,2023-09-28,2023-09-25,2023-09-28,BUY,-10.199,-10.956,-0.757,-5320.0,878.05,800,3,2023-09
SBICARD,2023-10-26,2023-10-23,2023-10-26,BUY,-11.964,-11.918,0.046,320.0,878.05,800,3,2023-10
SBICARD,2023-11-30,2023-11-24,2023-11-30,BUY,-15.842,-15.848,-0.006,-40.0,878.05,800,6,2023-11
SBICARD,2024-01-25,2024-01-20,2024-01-25,BUY,-15.591,-13.359,2.232,15680.0,878.05,800,5,2024-01
SBICARD,2024-02-29,2024-02-26,2024-02-29,BUY,-16.742,-18.114,-1.372,-9640.0,878.05,800,3,2024-02
SBICARD,2024-03-28,2024-03-22,2024-03-28,BUY,-19.737,-22.174,-2.437,-17120.0,878.05,800,6,2024-03
SBICARD,2024-04-25,2024-04-22,2024-04-25,BUY,-15.534,-13.41,2.124,14920.0,878.05,800,3,2024-04
SBICARD,2024-05-30,2024-05-27,2024-05-30,BUY,-19.577,-21.007,-1.429,-10040.0,878.05,800,3,2024-05
SBICARD,2024-06-27,2024-06-24,2024-06-27,BUY,-17.004,-16.685,0.319,2240.0,878.05,800,3,2024-06
SBICARD,2024-07-25,2024-07-22,2024-07-25,BUY,-17.169,-16.719,0.45,3160.0,878.05,800,3,2024-07
SBICARD,2024-08-29,2024-08-26,2024-08-29,BUY,-17.71,-17.824,-0.114,-800.0,878.05,800,3,2024-08
SBICARD,2024-09-26,2024-09-23,2024-09-26,BUY,-9.373,-11.024,-1.651,-11600.0,878.05,800,3,2024-09
SBILIFE,2024-02-29,2024-02-26,2024-02-29,BUY,-23.53,-23.192,0.339,5138.0,2022.5,750,3,2024-02
SBILIFE,2024-03-28,2024-03-22,2024-03-28,BUY,-25.686,-25.711,-0.025,-375.0,2022.5,750,6,2024-03
SBILIFE,2024-04-25,2024-04-22,2024-04-25,BUY,-26.927,-28.682,-1.755,-26625.0,2022.5,750,3,2024-04
SBILIFE,2024-05-30,2024-05-27,2024-05-30,BUY,-30.017,-31.938,-1.921,-14569.0,2022.5,375,3,2024-05
SBILIFE,2024-06-27,2024-06-24,2024-06-27,BUY,-28.126,-27.74,0.386,2925.0,2022.5,375,3,2024-06
SBILIFE,2024-07-25,2024-07-22,2024-07-25,BUY,-19.763,-16.396,3.367,25538.0,2022.5,375,3,2024-07
SBILIFE,2024-08-29,2024-08-26,2024-08-29,BUY,-11.179,-9.014,2.166,16425.0,2022.5,375,3,2024-08
SBILIFE,2024-09-26,2024-09-23,2024-09-26,BUY,-5.194,-6.044,-0.85,-6450.0,2022.5,375,3,2024-09
SBIN,2023-02-23,2023-02-20,2023-02-23,BUY,-45.867,-46.602,-0.735,-10725.0,972.6,1500,3,2023-02
SBIN,2023-03-29,2023-03-24,2023-03-29,BUY,-47.969,-46.977,0.992,14475.0,972.6,1500,5,2023-03
SBIN,2023-04-27,2023-04-24,2023-04-27,BUY,-43.034,-42.088,0.946,13800.0,972.6,1500,3,2023-04
SBIN,2023-05-25,2023-05-22,2023-05-25,BUY,-40.638,-40.268,0.37,5400.0,972.6,1500,3,2023-05
SBIN,2023-06-29,2023-06-26,2023-06-27,BUY,-42.674,-41.785,0.889,12975.0,972.6,1500,1,2023-06
SBIN,2023-07-27,2023-07-24,2023-07-27,BUY,-36.366,-36.603,-0.236,-3450.0,972.6,1500,3,2023-07
SBIN,2023-08-31,2023-08-28,2023-08-31,BUY,-41.132,-42.181,-1.049,-15300.0,972.6,1500,3,2023-08
SBIN,2023-09-28,2023-09-25,2023-09-28,BUY,-38.783,-39.502,-0.72,-10500.0,972.6,1500,3,2023-09
SBIN,2023-10-26,2023-10-23,2023-10-26,BUY,-42.988,-43.826,-0.838,-12225.0,972.6,1500,3,2023-10
SBIN,2023-11-30,2023-11-24,2023-11-30,BUY,-42.402,-42.114,0.288,4200.0,972.6,1500,6,2023-11
SBIN,2024-01-25,2024-01-20,2024-01-25,BUY,-35.004,-37.071,-2.067,-30150.0,972.6,1500,5,2024-01
SBIN,2024-02-29,2024-02-26,2024-02-29,BUY,-21.885,-23.041,-1.157,-16875.0,972.6,1500,3,2024-02
SBIN,2024-03-28,2024-03-22,2024-03-28,BUY,-23.077,-22.671,0.406,5925.0,972.6,1500,6,2024-03
SBIN,2024-04-25,2024-04-22,2024-04-25,BUY,-21.335,-16.476,4.858,70875.0,972.6,1500,3,2024-04
SBIN,2024-05-30,2024-05-27,2024-05-30,BUY,-14.24,-15.15,-0.91,-6638.0,972.6,750,3,2024-05
SBIN,2024-06-27,2024-06-24,2024-06-27,BUY,-14.312,-13.315,0.997,7275.0,972.6,750,3,2024-06
SBIN,2024-07-25,2024-07-22,2024-07-25,BUY,-9.768,-12.904,-3.136,-22875.0,972.6,750,3,2024-07
SBIN,2024-08-29,2024-08-26,2024-08-29,BUY,-16.05,-16.44,-0.391,-2850.0,972.6,750,3,2024-08
SBIN,2024-09-26,2024-09-23,2024-09-26,BUY,-17.489,-17.618,-0.129,-938.0,972.6,750,3,2024-09
SHRIRAMFIN,2023-02-23,2023-02-20,2023-02-23,SELL,50.334,45.621,4.713,23280.0,823.3,600,3,2023-02
SHRIRAMFIN,2023-03-29,2023-03-24,2023-03-29,SELL,49.374,51.403,-2.028,-10020.0,823.3,600,5,2023-03
SHRIRAMFIN,2023-04-27,2023-04-24,2023-04-27,SELL,69.653,70.296,-0.644,-3180.0,823.3,600,3,2023-04
SHRIRAMFIN,2023-05-25,2023-05-22,2023-05-25,SELL,60.592,66.634,-6.043,-29850.0,823.3,600,3,2023-05
SHRIRAMFIN,2023-06-29,2023-06-26,2023-06-27,SELL,107.221,105.168,2.053,10140.0,823.3,600,1,2023-06
SHRIRAMFIN,2023-07-27,2023-07-24,2023-07-27,SELL,118.068,120.296,-2.229,-11010.0,823.3,600,3,2023-07
SHRIRAMFIN,2023-08-31,2023-08-28,2023-08-31,SELL,126.23,133.682,-7.452,-36810.0,823.3,600,3,2023-08
SHRIRAMFIN,2023-09-28,2023-09-25,2023-09-28,SELL,136.335,127.208,9.128,45090.0,823.3,600,3,2023-09
SHRIRAMFIN,2023-10-26,2023-10-23,2023-10-26,SELL,127.924,118.833,9.091,44910.0,823.3,600,3,2023-10
SHRIRAMFIN,2023-11-30,2023-11-24,2023-11-30,SELL,136.724,143.55,-6.826,-16860.0,823.3,300,6,2023-11
SHRIRAMFIN,2024-01-25,2024-01-20,2024-01-25,SELL,179.272,179.849,-0.577,-1425.0,823.3,300,5,2024-01
SHRIRAMFIN,2024-02-29,2024-02-26,2024-02-29,SELL,201.694,196.083,5.612,13860.0,823.3,300,3,2024-02
SHRIRAMFIN,2024-03-28,2024-03-22,2024-03-28,SELL,183.754,185.837,-2.083,-5145.0,823.3,300,6,2024-03
SHRIRAMFIN,2024-04-25,2024-04-22,2024-04-25,SELL,194.917,203.17,-8.253,-20385.0,823.3,300,3,2024-04
SHRIRAMFIN,2024-05-30,2024-05-27,2024-05-30,SELL,189.998,179.455,10.543,26040.0,823.3,300,3,2024-05
SHRIRAMFIN,2024-06-27,2024-06-24,2024-06-27,SELL,249.423,258.855,-9.432,-23295.0,823.3,300,3,2024-06
SHRIRAMFIN,2024-07-25,2024-07-22,2024-07-25,SELL,241.261,225.908,15.353,37920.0,823.3,300,3,2024-07
SHRIRAMFIN,2024-08-29,2024-08-26,2024-08-29,SELL,284.507,289.184,-4.676,-11550.0,823.3,300,3,2024-08
SHRIRAMFIN,2024-09-26,2024-09-23,2024-09-26,SELL,332.758,339.518,-6.759,-16695.0,823.3,300,3,2024-09
SIEMENS,2023-02-23,2023-02-20,2023-02-23,SELL,0.956,2.666,-1.709,-14919.0,3173.5,275,3,2023-02
SIEMENS,2023-03-29,2023-03-24,2023-03-29,SELL,4.927,5.034,-0.107,-935.0,3173.5,275,5,2023-03
SIEMENS,2023-04-27,2023-04-24,2023-04-27,SELL,3.224,8.418,-5.195,-45334.0,3173.5,275,3,2023-04
SIEMENS,2023-05-25,2023-05-22,2023-05-25,SELL,7.014,9.819,-2.804,-24475.0,3173.5,275,3,2023-05
SIEMENS,2023-06-29,2023-06-26,2023-06-27,SELL,16.562,16.531,0.032,275.0,3173.5,275,1,2023-06
SIEMENS,2023-07-27,2023-07-24,2023-07-27,SELL,16.338,18.034,-1.695,-14795.0,3173.5,275,3,2023-07
SIEMENS,2023-08-31,2023-08-28,2023-08-31,SELL,20.826,23.751,-2.926,-25534.0,3173.5,275,3,2023-08
SIEMENS,2023-09-28,2023-09-25,2023-09-28,SELL,16.726,14.369,2.357,20570.0,3173.5,275,3,2023-09
SIEMENS,2023-10-26,2023-10-23,2023-10-26,SELL,7.441,7.17,0.271,2365.0,3173.5,275,3,2023-10
SIEMENS,2023-11-30,2023-11-24,2023-11-30,SELL,14.356,15.213,-0.857,-7480.0,3173.5,275,6,2023-11
SIEMENS,2024-01-25,2024-01-20,2024-01-25,SELL,28.142,32.338,-4.196,-19973.0,3173.5,150,5,2024-01
SIEMENS,2024-02-29,2024-02-26,2024-02-29,SELL,43.734,47.173,-3.439,-16373.0,3173.5,150,3,2024-02
SIEMENS,2024-03-28,2024-03-22,2024-03-28,SELL,57.474,68.94,-11.465,-54578.0,3173.5,150,6,2024-03
SIEMENS,2024-04-25,2024-04-22,2024-04-25,SELL,82.195,80.816,1.379,6563.0,3173.5,150,3,2024-04
SIEMENS,2024-05-30,2024-05-27,2024-05-30,SELL,128.138,120.509,7.629,36315.0,3173.5,150,3,2024-05
SIEMENS,2024-06-27,2024-06-24,2024-06-27,SELL,139.568,145.904,-6.335,-30158.0,3173.5,150,3,2024-06
SIEMENS,2024-07-25,2024-07-22,2024-07-25,SELL,121.72,115.087,6.633,31575.0,3173.5,150,3,2024-07
SIEMENS,2024-08-29,2024-08-26,2024-08-29,SELL,122.303,116.453,5.85,27848.0,3173.5,150,3,2024-08
SIEMENS,2024-09-26,2024-09-23,2024-09-26,SELL,118.659,122.727,-4.068,-19365.0,3173.5,150,3,2024-09
SONACOMS,2025-03-27,2025-03-24,2025-03-27,BUY,-0.986,-0.193,0.794,3087.0,501.95,775,3,2025-03
SRF,2024-02-29,2024-02-26,2024-02-29,BUY,-15.468,-15.895,-0.426,-4537.0,2838.4,375,3,2024-02
SRF,2024-03-28,2024-03-22,2024-03-28,BUY,-10.09,-9.974,0.116,1238.0,2838.4,375,6,2024-03
SRF,2024-04-25,2024-04-22,2024-04-25,BUY,-9.574,-7.337,2.237,23812.0,2838.4,375,3,2024-04
SRF,2024-05-30,2024-05-27,2024-05-30,BUY,-18.604,-21.933,-3.329,-35437.0,2838.4,375,3,2024-05
SRF,2024-06-27,2024-06-24,2024-06-27,BUY,-14.475,-13.516,0.958,10200.0,2838.4,375,3,2024-06
SRF,2024-07-25,2024-07-22,2024-07-25,BUY,-16.36,-15.486,0.874,9300.0,2838.4,375,3,2024-07
SRF,2024-08-29,2024-08-26,2024-08-29,BUY,-10.626,-10.617,0.009,94.0,2838.4,375,3,2024-08
SRF,2024-09-26,2024-09-23,2024-09-26,BUY,-13.9,-13.402,0.499,5306.0,2838.4,375,3,2024-09
SUNPHARMA,2024-03-28,2024-03-22,2024-03-28,BUY,-9.448,-8.889,0.559,6965.0,1779.7,700,6,2024-03
SUNPHARMA,2024-04-25,2024-04-22,2024-04-25,BUY,-13.676,-14.486,-0.809,-10080.0,1779.7,700,3,2024-04
SUNPHARMA,2024-05-30,2024-05-27,2024-05-30,BUY,-17.348,-17.885,-0.537,-3342.0,1779.7,350,3,2024-05
SUNPHARMA,2024-06-27,2024-06-24,2024-06-27,BUY,-15.893,-14.769,1.124,7000.0,1779.7,350,3,2024-06
SUNPHARMA,2024-07-25,2024-07-22,2024-07-25,BUY,-10.923,-6.799,4.124,25690.0,1779.7,350,3,2024-07
SUNPHARMA,2024-08-29,2024-08-26,2024-08-29,BUY,-0.556,0.851,1.408,8767.0,1779.7,350,3,2024-08
SUNPHARMA,2024-09-26,2024-09-23,2024-09-26,SELL,4.65,6.327,-1.677,-10447.0,1779.7,350,3,2024-09
SYNGENE,2023-02-23,2023-02-20,2023-02-23,BUY,-10.306,-7.286,3.019,19000.0,629.25,1000,3,2023-02
SYNGENE,2023-03-29,2023-03-24,2023-03-29,BUY,-8.582,-7.938,0.644,4050.0,629.25,1000,5,2023-03
SYNGENE,2023-04-27,2023-04-24,2023-04-27,BUY,-1.359,3.226,4.585,28850.0,629.25,1000,3,2023-04
SYNGENE,2023-05-25,2023-05-22,2023-05-25,SELL,11.418,12.968,-1.549,-9750.0,629.25,1000,3,2023-05
SYNGENE,2023-06-29,2023-06-26,2023-06-27,SELL,15.812,16.027,-0.215,-1350.0,629.25,1000,1,2023-06
SYNGENE,2023-07-27,2023-07-24,2023-07-27,SELL,23.313,28.113,-4.799,-30200.0,629.25,1000,3,2023-07
SYNGENE,2023-08-31,2023-08-28,2023-08-31,SELL,23.059,22.725,0.334,2100.0,629.25,1000,3,2023-08
SYNGENE,2023-09-28,2023-09-25,2023-09-28,SELL,22.567,23.719,-1.152,-7250.0,629.25,1000,3,2023-09
SYNGENE,2023-10-26,2023-10-23,2023-10-26,SELL,10.528,8.55,1.979,12450.0,629.25,1000,3,2023-10
SYNGENE,2023-11-30,2023-11-24,2023-11-30,SELL,18.697,19.579,-0.882,-5550.0,629.25,1000,6,2023-11
SYNGENE,2024-01-25,2024-01-20,2024-01-25,SELL,8.415,9.05,-0.636,-4000.0,629.25,1000,5,2024-01
SYNGENE,2024-02-29,2024-02-26,2024-02-29,SELL,16.361,12.523,3.838,24150.0,629.25,1000,3,2024-02
SYNGENE,2024-03-28,2024-03-22,2024-03-28,SELL,11.021,11.426,-0.405,-2550.0,629.25,1000,6,2024-03
SYNGENE,2024-04-25,2024-04-22,2024-04-25,SELL,12.332,11.323,1.009,6350.0,629.25,1000,3,2024-04
SYNGENE,2024-05-30,2024-05-27,2024-05-30,SELL,6.81,7.167,-0.358,-2250.0,629.25,1000,3,2024-05
SYNGENE,2024-06-27,2024-06-24,2024-06-27,SELL,12.189,12.984,-0.795,-5000.0,629.25,1000,3,2024-06
SYNGENE,2024-07-25,2024-07-22,2024-07-25,SELL,18.721,25.316,-6.595,-41500.0,629.25,1000,3,2024-07
SYNGENE,2024-08-29,2024-08-26,2024-08-29,SELL,35.558,35.375,0.183,1150.0,629.25,1000,3,2024-08
SYNGENE,2024-09-26,2024-09-23,2024-09-26,SELL,42.368,39.865,2.503,15750.0,629.25,1000,3,2024-09
TATACONSUM,2025-05-29,2025-05-26,2025-05-29,BUY,-0.724,0.252,0.976,5104.0,1146.3,456,3,2025-05
TATAELXSI,2025-09-30,2025-09-26,2025-09-30,BUY,-0.556,-0.23,0.327,1733.0,5303.0,100,4,2025-09
TATASTEEL,2023-02-23,2023-02-20,2023-02-23,BUY,-33.185,-33.244,-0.06,-550.0,168.0,5500,3,2023-02
TATASTEEL,2023-03-29,2023-03-24,2023-03-29,BUY,-39.226,-38.571,0.655,6050.0,168.0,5500,5,2023-03
TATASTEEL,2023-04-27,2023-04-24,2023-04-27,BUY,-36.518,-35.893,0.625,5775.0,168.0,5500,3,2023-04
TATASTEEL,2023-05-25,2023-05-22,2023-05-25,BUY,-37.5,-37.708,-0.208,-1925.0,168.0,5500,3,2023-05
TATASTEEL,2023-06-29,2023-06-26,2023-06-27,BUY,-34.613,-34.018,0.595,5500.0,168.0,5500,1,2023-06
TATASTEEL,2023-07-27,2023-07-24,2023-07-27,BUY,-31.339,-28.839,2.5,23100.0,168.0,5500,3,2023-07
TATASTEEL,2023-08-31,2023-08-28,2023-08-31,BUY,-29.881,-26.905,2.976,27500.0,168.0,5500,3,2023-08
TATASTEEL,2023-09-28,2023-09-25,2023-09-28,BUY,-24.226,-24.643,-0.417,-3850.0,168.0,5500,3,2023-09
TATASTEEL,2023-10-26,2023-10-23,2023-10-26,BUY,-28.661,-28.661,0.0,0.0,168.0,5500,3,2023-10
TATASTEEL,2023-11-30,2023-11-24,2023-11-30,BUY,-25.0,-23.72,1.28,11825.0,168.0,5500,6,2023-11
TATASTEEL,2024-01-25,2024-01-20,2024-01-25,BUY,-20.179,-20.417,-0.238,-2200.0,168.0,5500,5,2024-01
TECHM,2023-02-23,2023-02-20,2023-02-23,BUY,-21.748,-22.946,-1.197,-10500.0,1461.5,600,3,2023-02
TECHM,2023-03-29,2023-03-24,2023-03-29,BUY,-24.454,-26.083,-1.628,-14280.0,1461.5,600,5,2023-03
TECHM,2023-04-27,2023-04-24,2023-04-27,BUY,-31.218,-31.297,-0.079,-690.0,1461.5,600,3,2023-04
TECHM,2023-05-25,2023-05-22,2023-05-25,BUY,-24.656,-25.06,-0.404,-3540.0,1461.5,600,3,2023-05
TECHM,2023-06-29,2023-06-26,2023-06-27,BUY,-23.811,-23.544,0.267,2340.0,1461.5,600,1,2023-06
TECHM,2023-07-27,2023-07-24,2023-07-27,BUY,-20.629,-24.707,-4.078,-35760.0,1461.5,600,3,2023-07
TECHM,2023-08-31,2023-08-28,2023-08-31,BUY,-18.837,-17.804,1.033,9060.0,1461.5,600,3,2023-08
TECHM,2023-09-28,2023-09-25,2023-09-28,BUY,-11.403,-16.062,-4.66,-40860.0,1461.5,600,3,2023-09
TECHM,2023-10-26,2023-10-23,2023-10-26,BUY,-20.948,-23.815,-2.867,-25140.0,1461.5,600,3,2023-10
TECHM,2023-11-30,2023-11-24,2023-11-30,BUY,-17.93,-16.521,1.41,12360.0,1461.5,600,6,2023-11
TECHM,2024-01-25,2024-01-20,2024-01-25,BUY,-5.323,-9.702,-4.379,-38400.0,1461.5,600,5,2024-01
TECHM,2024-10-31,2024-10-28,2024-10-31,BUY,-0.896,0.0,0.896,9150.0,1702.55,600,3,2024-10
TECHM,2025-01-30,2025-01-27,2025-01-30,BUY,-0.602,-0.015,0.587,5821.0,1653.9,600,3,2025-01
TITAN,2024-02-29,2024-02-26,2024-02-29,BUY,-7.286,-7.028,0.257,1759.0,3904.2,175,3,2024-02
TITAN,2024-03-28,2024-03-22,2024-03-28,BUY,-4.893,-2.459,2.435,16634.0,3904.2,175,6,2024-03
TITAN,2024-04-25,2024-04-22,2024-04-25,BUY,-7.726,-8.509,-0.782,-5346.0,3904.2,175,3,2024-04
TITAN,2024-05-30,2024-05-27,2024-05-30,BUY,-12.53,-16.291,-3.761,-25699.0,3904.2,175,3,2024-05
TITAN,2024-06-27,2024-06-24,2024-06-27,BUY,-12.752,-13.566,-0.815,-5565.0,3904.2,175,3,2024-06
TITAN,2024-07-25,2024-07-22,2024-07-25,BUY,-16.567,-12.706,3.861,26381.0,3904.2,175,3,2024-07
