,entry_date,exit_date,pair,strategy,direction,days,entry_z,exit_z,gross,charges,net,reason,win
723,2025-11-13,2025-11-18,DRREDDY/ZYDUSLIFE,PAIRS,SELL_A,5,2.409,2.909,-48210.0,5785.0,-53995.0,TIME_STOP,False
724,2025-11-17,2025-11-18,NTPC/PFC,PAIRS,SELL_A,1,2.102,1.969,10817.0,1298.0,9519.0,INTRADAY,True
725,2025-11-17,2025-11-20,NHPC/ADANIENSOL,PAIRS,BUY_A,3,-2.23,-1.678,41524.0,4983.0,36541.0,INTRADAY,True
726,2025-11-17,2025-11-20,TATAPOWER/HUDCO,PAIRS,BUY_A,3,-2.184,-1.994,4144.0,497.0,3647.0,INTRADAY,True
727,2025-11-18,2025-11-19,NTPC/PFC,PAIRS,SELL_A,1,1.969,1.64,13448.0,1614.0,11834.0,INTRADAY,True
728,2025-11-18,2025-11-19,VEDL/NATIONALUM,PAIRS,BUY_A,1,-1.929,-1.688,26892.0,3227.0,23665.0,INTRADAY,True
729,2025-11-19,2025-11-20,TECHM/LTIM,PAIRS,BUY_A,1,-1.918,-1.76,27750.0,3330.0,24420.0,INTRADAY,True
730,2025-11-19,2025-11-24,SUNPHARMA/SYNGENE,PAIRS,SELL_A,5,2.552,1.857,17338.0,2080.0,15257.0,TIME_STOP,True
731,2025-11-20,2025-11-21,VEDL/NATIONALUM,PAIRS,BUY_A,1,-1.964,-1.936,43925.0,5271.0,38654.0,INTRADAY,True
732,2025-11-20,2025-11-21,TATAPOWER/HUDCO,PAIRS,BUY_A,1,-1.994,-1.021,44492.0,5339.0,39153.0,PROFIT,True
733,2025-11-20,2025-11-25,LTIM/OFSS,PAIRS,SELL_A,5,2.034,1.691,25046.0,3005.0,22040.0,INTRADAY,True
734,2025-11-20,2025-11-25,NTPC/PFC,PAIRS,SELL_A,5,1.8,2.608,-29874.0,3585.0,-33458.0,TIME_STOP,False
735,2025-11-21,2025-11-25,VEDL/NATIONALUM,PAIRS,BUY_A,4,-1.936,-1.783,17676.0,2121.0,15555.0,INTRADAY,True
736,2025-11-25,2025-11-26,POWERGRID/PFC,PAIRS,SELL_A,1,2.45,2.166,23625.0,2835.0,20790.0,INTRADAY,True
737,2025-11-25,2025-12-01,BANKBARODA/FEDERALBNK,PAIRS,BUY_A,6,-2.24,-1.614,48983.0,5878.0,43105.0,INTRADAY,True
738,2025-11-26,2025-12-01,TATAPOWER/PFC,PAIRS,SELL_A,5,2.117,1.8,15065.0,1808.0,13257.0,INTRADAY,True
739,2025-11-26,2025-12-01,TECHM/OFSS,PAIRS,SELL_A,5,2.238,2.22,-16369.0,1964.0,-18333.0,TIME_STOP,False
740,2025-11-26,2025-12-01,NTPC/NHPC,PAIRS,SELL_A,5,2.016,2.007,-5418.0,650.0,-6068.0,TIME_STOP,False
741,2025-12-02,2025-12-08,LTIM/PERSISTENT,PAIRS,SELL_A,6,2.06,3.086,-55458.0,6655.0,-62113.0,TIME_STOP,False
742,2025-12-02,2025-12-05,VEDL/SAIL,PAIRS,SELL_A,3,2.666,1.723,55242.0,6629.0,48613.0,INTRADAY,True
743,2025-12-02,2025-12-03,SBIN/BANKBARODA,PAIRS,BUY_A,1,-2.177,-1.15,41920.0,5030.0,36890.0,PROFIT,True
744,2025-12-02,2025-12-03,NTPC/PFC,PAIRS,SELL_A,1,2.292,2.236,15127.0,1815.0,13312.0,INTRADAY,True
745,2025-12-03,2025-12-08,NTPC/PFC,PAIRS,SELL_A,5,2.236,2.294,-14958.0,1795.0,-16753.0,TIME_STOP,False
746,2025-12-03,2025-12-08,SBIN/FEDERALBNK,PAIRS,BUY_A,5,-2.629,-1.982,74000.0,8880.0,65120.0,INTRADAY,True
747,2025-12-03,2025-12-08,DRREDDY/ZYDUSLIFE,PAIRS,SELL_A,5,2.154,1.953,9597.0,1152.0,8445.0,INTRADAY,True
748,2025-12-03,2025-12-08,HAVELLS/CROMPTON,PAIRS,SELL_A,5,2.11,1.836,23888.0,2866.0,21021.0,INTRADAY,True
749,2025-12-04,2025-12-09,MPHASIS/OFSS,PAIRS,SELL_A,5,1.986,1.701,14080.0,1690.0,12390.0,INTRADAY,True
750,2025-12-05,2025-12-09,VEDL/NATIONALUM,PAIRS,BUY_A,4,-2.389,-1.783,63752.0,7650.0,56101.0,INTRADAY,True
751,2025-12-08,2025-12-15,JSWSTEEL/HINDALCO,PAIRS,BUY_A,7,-2.733,-2.656,-55436.0,6652.0,-62088.0,TIME_STOP,False
752,2025-12-08,2025-12-09,POWERGRID/PFC,PAIRS,SELL_A,1,2.106,1.861,10867.0,1304.0,9563.0,INTRADAY,True
753,2025-12-08,2025-12-15,HUDCO/ADANIENSOL,PAIRS,BUY_A,7,-1.953,-2.401,-80282.0,9634.0,-89916.0,TIME_STOP,False
754,2025-12-08,2025-12-15,PNB/IDFCFIRSTB,PAIRS,BUY_A,7,-2.224,-2.91,-55338.0,6641.0,-61979.0,TIME_STOP,False
755,2025-12-09,2025-12-10,HAVELLS/CROMPTON,PAIRS,SELL_A,1,2.382,1.401,22800.0,2736.0,20064.0,PROFIT,True
756,2025-12-10,2025-12-15,VEDL/SAIL,PAIRS,SELL_A,5,2.181,2.175,-27315.0,3278.0,-30593.0,TIME_STOP,False
757,2025-12-10,2025-12-15,TECHM/OFSS,PAIRS,SELL_A,5,2.217,1.998,-15374.0,1845.0,-17218.0,TIME_STOP,False
758,2025-12-15,2025-12-16,LTIM/PERSISTENT,PAIRS,SELL_A,1,2.191,1.743,27447.0,3294.0,24154.0,INTRADAY,True
759,2025-12-15,2025-12-16,HAVELLS/CROMPTON,PAIRS,SELL_A,1,1.861,1.79,7375.0,885.0,6490.0,INTRADAY,True
760,2025-12-15,2025-12-19,NTPC/PFC,PAIRS,SELL_A,4,2.194,1.644,13615.0,1634.0,11981.0,INTRADAY,True
761,2025-12-16,2025-12-22,VEDL/NMDC,PAIRS,SELL_A,6,2.07,1.981,-23232.0,2788.0,-26020.0,TIME_STOP,False
762,2025-12-17,2025-12-18,TATAPOWER/HUDCO,PAIRS,SELL_A,1,2.01,1.798,15557.0,1867.0,13690.0,INTRADAY,True
763,2025-12-17,2025-12-18,LTIM/PERSISTENT,PAIRS,SELL_A,1,1.877,1.637,23677.0,2841.0,20836.0,INTRADAY,True
764,2025-12-18,2025-12-23,SUNPHARMA/LUPIN,PAIRS,BUY_A,5,-2.728,-2.047,28600.0,3432.0,25168.0,INTRADAY,True
765,2025-12-22,2025-12-23,INFY/MPHASIS,PAIRS,SELL_A,1,2.427,1.133,55405.0,6649.0,48756.0,PROFIT,True
766,2025-12-22,2025-12-29,NMDC/JINDALSTEL,PAIRS,SELL_A,7,2.016,2.262,-56427.0,6771.0,-63198.0,TIME_STOP,False
767,2025-12-22,2025-12-29,IREDA/IRFC,PAIRS,BUY_A,7,-2.317,-3.059,-74926.0,8991.0,-83917.0,TIME_STOP,False
768,2025-12-23,2025-12-29,SUNPHARMA/LUPIN,PAIRS,BUY_A,6,-2.047,-1.838,2764.0,332.0,2433.0,INTRADAY,True
769,2025-12-23,2025-12-24,INFY/TECHM,PAIRS,BUY_A,1,-1.851,-1.798,14325.0,1719.0,12606.0,INTRADAY,True
770,2025-12-24,2025-12-26,GAIL/PETRONET,PAIRS,BUY_A,2,-1.851,-1.786,6631.0,796.0,5835.0,INTRADAY,True
771,2025-12-26,2025-12-30,LODHA/IRCTC,PAIRS,BUY_A,4,-2.788,-1.765,42551.0,5106.0,37445.0,INTRADAY,True
772,2025-12-26,2025-12-31,INFY/MPHASIS,PAIRS,SELL_A,5,2.218,1.851,10892.0,1307.0,9585.0,INTRADAY,True
773,2025-12-29,2025-12-31,NTPC/POWERGRID,PAIRS,SELL_A,2,2.187,2.055,10231.0,1228.0,9004.0,INTRADAY,True
774,2025-12-30,2026-01-01,HINDALCO/NATIONALUM,PAIRS,BUY_A,2,-1.965,-1.585,56191.0,6743.0,49448.0,INTRADAY,True
775,2025-12-30,2025-12-31,SAIL_CAL,CALENDAR,SELL_NEAR,1,2.773,1.049,28670.0,3440.0,25230.0,INTRADAY,True
776,2025-12-30,2026-01-01,ITC_CAL,CALENDAR,SELL_NEAR,2,5.935,2.98,79680.0,9562.0,70118.0,INTRADAY,True
777,2025-12-31,2026-01-05,NTPC/POWERGRID,PAIRS,SELL_A,5,2.055,2.835,-39350.0,4722.0,-44072.0,TIME_STOP,False
778,2025-12-31,2026-01-05,HAVELLS/CROMPTON,PAIRS,SELL_A,5,1.864,1.605,12850.0,1542.0,11308.0,INTRADAY,True
779,2025-12-31,2026-01-01,LUPIN/AUROPHARMA,PAIRS,SELL_A,1,1.954,1.409,17530.0,2104.0,15426.0,PROFIT,True
780,2026-01-01,2026-01-02,ITC_CAL,CALENDAR,SELL_NEAR,1,2.98,1.715,30960.0,3715.0,27245.0,INTRADAY,True
781,2026-01-01,2026-01-05,SBIN/BANKBARODA,PAIRS,BUY_A,4,-2.239,-2.176,11768.0,1412.0,10356.0,INTRADAY,True
782,2026-01-01,2026-01-05,MPHASIS/COFORGE,PAIRS,SELL_A,4,2.13,2.03,24715.0,2966.0,21749.0,INTRADAY,True
783,2026-01-02,2026-01-05,SAIL_CAL,CALENDAR,SELL_NEAR,3,3.857,1.657,25709.0,3085.0,22624.0,INTRADAY,True
784,2026-01-05,2026-01-06,SBIN/BANKBARODA,PAIRS,BUY_A,1,-2.176,-0.882,38193.0,4583.0,33610.0,PROFIT,True
785,2026-01-05,2026-01-06,TATASTEEL/JINDALSTEL,PAIRS,SELL_A,1,1.732,1.723,16757.0,2011.0,14747.0,INTRADAY,True
786,2026-01-05,2026-01-07,COLPAL/JUBLFOOD,PAIRS,SELL_A,2,2.734,2.072,45635.0,5476.0,40159.0,INTRADAY,True
787,2026-01-05,2026-01-07,MPHASIS/COFORGE,PAIRS,SELL_A,2,2.03,1.871,25886.0,3106.0,22779.0,INTRADAY,True
788,2026-01-05,2026-01-12,VEDL/NATIONALUM,PAIRS,BUY_A,7,-2.025,-2.161,-111018.0,13322.0,-124340.0,TIME_STOP,False
789,2026-01-06,2026-01-07,SAIL_CAL,CALENDAR,SELL_NEAR,1,3.087,5.067,6392.0,767.0,5625.0,INTRADAY,True
790,2026-01-06,2026-01-07,TATASTEEL/JINDALSTEL,PAIRS,SELL_A,1,1.723,1.339,21647.0,2598.0,19049.0,PROFIT,True
791,2026-01-06,2026-01-12,SUNPHARMA/LUPIN,PAIRS,BUY_A,6,-2.228,-2.449,-55327.0,6639.0,-61966.0,TIME_STOP,False
792,2026-01-06,2026-01-08,HAVELLS/CROMPTON,PAIRS,SELL_A,2,3.196,2.368,44650.0,5358.0,39292.0,INTRADAY,True
793,2026-01-06,2026-01-12,POWERGRID/NHPC,PAIRS,BUY_A,6,-1.991,-2.45,-39352.0,4722.0,-44075.0,TIME_STOP,False
794,2026-01-07,2026-01-08,SBIN/BANKBARODA,PAIRS,BUY_A,1,-2.268,-0.763,46458.0,5575.0,40883.0,PROFIT,True
795,2026-01-07,2026-01-08,SAIL_CAL,CALENDAR,SELL_NEAR,1,5.067,2.204,46295.0,5555.0,40740.0,INTRADAY,True
796,2026-01-08,2026-01-09,TATASTEEL/JINDALSTEL,PAIRS,SELL_A,1,1.942,1.661,30753.0,3690.0,27062.0,INTRADAY,True
797,2026-01-08,2026-01-09,SAIL_CAL,CALENDAR,SELL_NEAR,1,2.204,2.042,18283.0,2194.0,16089.0,INTRADAY,True
798,2026-01-08,2026-01-13,COLPAL/JUBLFOOD,PAIRS,SELL_A,5,2.382,2.454,-31139.0,3737.0,-34876.0,TIME_STOP,False
799,2026-01-08,2026-01-13,ULTRACEMCO/AMBUJACEM,PAIRS,SELL_A,5,2.54,2.815,-17862.0,2143.0,-20006.0,TIME_STOP,False
800,2026-01-08,2026-01-09,HAVELLS/CROMPTON,PAIRS,SELL_A,1,2.368,2.345,13475.0,1617.0,11858.0,INTRADAY,True
801,2026-01-09,2026-01-12,SAIL_CAL,CALENDAR,SELL_NEAR,3,2.042,2.677,20962.0,2515.0,18447.0,INTRADAY,True
802,2026-01-09,2026-01-12,HAVELLS/CROMPTON,PAIRS,SELL_A,3,2.345,1.837,28188.0,3382.0,24805.0,INTRADAY,True
803,2026-01-12,2026-01-19,NTPC/POWERGRID,PAIRS,SELL_A,7,2.286,2.25,-26950.0,3234.0,-30184.0,TIME_STOP,False
804,2026-01-12,2026-01-19,LUPIN/AUROPHARMA,PAIRS,SELL_A,7,3.255,2.245,9272.0,1113.0,8159.0,TIME_STOP,True
805,2026-01-12,2026-01-13,TATAPOWER/ADANIGREEN,PAIRS,SELL_A,1,2.169,2.067,17300.0,2076.0,15224.0,INTRADAY,True
806,2026-01-12,2026-01-13,TATASTEEL/JINDALSTEL,PAIRS,SELL_A,1,2.13,2.126,16449.0,1974.0,14475.0,INTRADAY,True
807,2026-01-12,2026-01-13,OBEROIRLTY_CAL,CALENDAR,SELL_NEAR,1,2.11,1.88,17045.0,2045.0,15000.0,INTRADAY,True
808,2026-01-12,2026-01-13,SAIL_CAL,CALENDAR,SELL_NEAR,1,2.677,1.125,18894.0,2267.0,16627.0,INTRADAY,True
809,2026-01-12,2026-01-13,HAVELLS/CROMPTON,PAIRS,SELL_A,1,1.837,1.082,28600.0,3432.0,25168.0,PROFIT,True
810,2026-01-13,2026-01-19,TATASTEEL/JINDALSTEL,PAIRS,SELL_A,6,2.126,1.967,-17983.0,2158.0,-20141.0,TIME_STOP,False
811,2026-01-13,2026-01-14,TATAPOWER/ADANIGREEN,PAIRS,SELL_A,1,2.067,1.949,10975.0,1317.0,9658.0,INTRADAY,True
812,2026-01-13,2026-01-16,HINDALCO/NATIONALUM,PAIRS,BUY_A,3,-2.032,-2.022,18556.0,2227.0,16330.0,INTRADAY,True
813,2026-01-14,2026-01-16,OBEROIRLTY_CAL,CALENDAR,SELL_NEAR,2,2.229,1.965,16275.0,1953.0,14322.0,INTRADAY,True
814,2026-01-14,2026-01-16,INDUSINDBK/UNIONBANK,PAIRS,BUY_A,2,-2.957,-1.607,64153.0,7698.0,56454.0,INTRADAY,True
815,2026-01-14,2026-01-16,AMBUJACEM/DALBHARAT,PAIRS,BUY_A,2,-2.48,-1.913,34591.0,4151.0,30440.0,INTRADAY,True
816,2026-01-14,2026-01-16,BANKBARODA/IDFCFIRSTB,PAIRS,SELL_A,2,2.219,1.761,24707.0,2965.0,21742.0,INTRADAY,True
817,2026-01-16,2026-01-20,HINDALCO/NATIONALUM,PAIRS,BUY_A,4,-2.022,-1.814,50997.0,6120.0,44877.0,INTRADAY,True
818,2026-01-19,2026-01-21,TATAPOWER/ADANIGREEN,PAIRS,SELL_A,2,2.129,2.045,12847.0,1542.0,11305.0,INTRADAY,True
819,2026-01-19,2026-01-21,PNB/RBLBANK,PAIRS,SELL_A,2,2.636,1.843,77921.0,9351.0,68571.0,INTRADAY,True
820,2026-01-19,2026-01-21,INFY/TECHM,PAIRS,BUY_A,2,-2.751,-2.061,51725.0,6207.0,45518.0,INTRADAY,True
821,2026-01-19,2026-01-20,HAVELLS/CROMPTON,PAIRS,SELL_A,1,2.372,0.137,89150.0,10698.0,78452.0,PROFIT,True
822,2026-01-19,2026-01-20,OBEROIRLTY_CAL,CALENDAR,SELL_NEAR,1,2.096,1.4,45745.0,5489.0,40256.0,INTRADAY,True
823,2026-01-19,2026-01-23,SUNPHARMA/LUPIN,PAIRS,BUY_A,4,-2.311,-1.724,19426.0,2331.0,17094.0,INTRADAY,True
824,2026-01-19,2026-01-20,BANKBARODA/BANKINDIA,PAIRS,BUY_A,1,-2.44,-2.087,46077.0,5529.0,40548.0,INTRADAY,True
825,2026-01-20,2026-01-22,AMBUJACEM/DALBHARAT,PAIRS,BUY_A,2,-2.898,-1.457,50458.0,6055.0,44403.0,PROFIT,True
826,2026-01-20,2026-01-27,COLPAL/JUBLFOOD,PAIRS,SELL_A,7,2.844,2.724,-70071.0,8408.0,-78479.0,TIME_STOP,False
827,2026-01-20,2026-01-21,INDUSINDBK/UNIONBANK,PAIRS,BUY_A,1,-2.982,-2.008,61042.0,7325.0,53717.0,INTRADAY,True
828,2026-01-20,2026-01-21,BANKBARODA/BANKINDIA,PAIRS,BUY_A,1,-2.087,-1.888,37318.0,4478.0,32840.0,INTRADAY,True
829,2026-01-21,2026-01-22,INFY/LTIM,PAIRS,SELL_A,1,2.807,2.266,46188.0,5542.0,40645.0,INTRADAY,True
830,2026-01-21,2026-01-22,TATAPOWER/ADANIGREEN,PAIRS,SELL_A,1,2.045,1.52,39500.0,4740.0,34760.0,INTRADAY,True
831,2026-01-21,2026-01-27,BANKBARODA/BANKINDIA,PAIRS,BUY_A,6,-1.888,-2.599,-65270.0,7832.0,-73102.0,TIME_STOP,False
832,2026-01-22,2026-01-27,ULTRACEMCO/AMBUJACEM,PAIRS,SELL_A,5,2.478,3.331,-60412.0,7249.0,-67662.0,TIME_STOP,False
833,2026-01-22,2026-01-27,INFY/LTIM,PAIRS,SELL_A,5,2.266,2.302,-15638.0,1876.0,-17514.0,TIME_STOP,False
834,2026-01-22,2026-01-23,INDUSINDBK/UNIONBANK,PAIRS,BUY_A,1,-2.556,-2.28,31006.0,3721.0,27285.0,INTRADAY,True
835,2026-01-22,2026-01-23,PNB/RBLBANK,PAIRS,SELL_A,1,2.102,1.625,81397.0,9768.0,71629.0,INTRADAY,True
836,2026-01-23,2026-01-27,INDUSINDBK/YESBANK,PAIRS,SELL_A,4,2.245,2.06,54701.0,6564.0,48137.0,INTRADAY,True
837,2026-01-23,2026-01-27,LODHA/IRCTC,PAIRS,BUY_A,4,-2.36,-1.688,40449.0,4854.0,35595.0,INTRADAY,True
838,2026-01-23,2026-01-28,CIPLA/DRREDDY,PAIRS,BUY_A,5,-3.305,-2.362,26894.0,3227.0,23667.0,TIME_STOP,True
839,2026-01-23,2026-01-28,SUNPHARMA/LUPIN,PAIRS,BUY_A,5,-1.724,-1.85,-25948.0,3114.0,-29062.0,TIME_STOP,False
840,2026-01-27,2026-02-02,NTPC/POWERGRID,PAIRS,SELL_A,6,2.169,0.803,54000.0,6480.0,47520.0,PROFIT,True
841,2026-01-27,2026-02-02,INDUSINDBK/BANKINDIA,PAIRS,BUY_A,6,-2.651,0.303,173080.0,20770.0,152310.0,PROFIT,True
842,2026-01-27,2026-02-02,TATAPOWER/ADANIGREEN,PAIRS,SELL_A,6,3.379,2.167,27219.0,3266.0,23953.0,TIME_STOP,True
843,2026-01-27,2026-02-02,INFY/TECHM,PAIRS,BUY_A,6,-2.527,-2.049,650.0,78.0,572.0,INTRADAY,True
844,2026-01-27,2026-01-28,TATASTEEL/JINDALSTEL,PAIRS,SELL_A,1,1.821,1.464,29014.0,3482.0,25532.0,PROFIT,True
845,2026-01-27,2026-01-28,SBIN/BANKBARODA,PAIRS,SELL_A,1,2.072,1.656,30724.0,3687.0,27037.0,INTRADAY,True
846,2026-01-28,2026-01-29,CIPLA/ZYDUSLIFE,PAIRS,BUY_A,1,-2.336,-2.254,20776.0,2493.0,18283.0,INTRADAY,True
847,2026-01-28,2026-02-02,ULTRACEMCO/DALBHARAT,PAIRS,SELL_A,5,2.689,1.914,37224.0,4467.0,32757.0,INTRADAY,True
848,2026-01-28,2026-02-02,SBIN/BANKBARODA,PAIRS,SELL_A,5,1.656,4.262,-143873.0,17265.0,-161138.0,TIME_STOP,False
849,2026-01-28,2026-01-30,HINDALCO/NATIONALUM,PAIRS,BUY_A,2,-2.211,-1.723,171241.0,20549.0,150692.0,INTRADAY,True
850,2026-01-29,2026-01-30,TATASTEEL/JINDALSTEL,PAIRS,SELL_A,1,1.858,1.021,75699.0,9084.0,66615.0,PROFIT,True
851,2026-01-30,2026-02-02,HINDALCO/NATIONALUM,PAIRS,BUY_A,3,-1.723,-1.566,173744.0,20849.0,152895.0,INTRADAY,True
852,2026-02-02,2026-02-09,SBIN/CANBK,PAIRS,SELL_A,7,2.025,3.81,-198506.0,23821.0,-222327.0,TIME_STOP,False
853,2026-02-02,2026-02-03,INFY/TECHM,PAIRS,BUY_A,1,-2.049,-1.569,74100.0,8892.0,65208.0,INTRADAY,True
854,2026-02-02,2026-02-03,NHPC/IREDA,PAIRS,SELL_A,1,2.016,1.711,42836.0,5140.0,37695.0,INTRADAY,True
855,2026-02-02,2026-02-04,TATAPOWER/HUDCO,PAIRS,SELL_A,2,2.706,2.092,37212.0,4465.0,32747.0,INTRADAY,True
856,2026-02-03,2026-02-04,BANKBARODA/BANKINDIA,PAIRS,BUY_A,1,-2.381,-2.223,37863.0,4544.0,33320.0,INTRADAY,True
857,2026-02-03,2026-02-05,INDUSINDBK/YESBANK,PAIRS,SELL_A,2,2.088,1.758,38034.0,4564.0,33470.0,INTRADAY,True
858,2026-02-03,2026-02-09,ULTRACEMCO/AMBUJACEM,PAIRS,SELL_A,6,2.139,2.063,-2225.0,267.0,-2492.0,INTRADAY,False
859,2026-02-03,2026-02-06,CIPLA/ZYDUSLIFE,PAIRS,BUY_A,3,-2.908,-1.515,50275.0,6033.0,44242.0,INTRADAY,True
860,2026-02-04,2026-02-09,BANKBARODA/BANKINDIA,PAIRS,BUY_A,5,-2.223,-2.771,-98938.0,11873.0,-110811.0,TIME_STOP,False
861,2026-02-04,2026-02-05,POWERGRID/NHPC,PAIRS,SELL_A,1,2.111,1.552,32733.0,3928.0,28805.0,INTRADAY,True
862,2026-02-04,2026-02-05,TATAPOWER/HUDCO,PAIRS,SELL_A,1,2.092,1.852,28883.0,3466.0,25417.0,INTRADAY,True
863,2026-02-05,2026-02-09,NHPC/IREDA,PAIRS,SELL_A,4,1.91,1.565,22623.0,2715.0,19908.0,INTRADAY,True
864,2026-02-05,2026-02-06,INFY/TECHM,PAIRS,BUY_A,1,-1.793,-1.397,32050.0,3846.0,28204.0,PROFIT,True
865,2026-02-06,2026-02-10,TATAPOWER/HUDCO,PAIRS,SELL_A,4,1.981,1.842,10402.0,1248.0,9154.0,INTRADAY,True
866,2026-02-06,2026-02-11,HDFCLIFE/ICICIGI,PAIRS,BUY_A,5,-2.497,-3.274,-55409.0,6649.0,-62058.0,TIME_STOP,False
867,2026-02-09,2026-02-10,HAVELLS/CROMPTON,PAIRS,BUY_A,1,-2.619,-2.218,23592.0,2831.0,20761.0,INTRADAY,True
868,2026-02-09,2026-02-10,CIPLA/ZYDUSLIFE,PAIRS,BUY_A,1,-2.741,-0.967,81583.0,9790.0,71793.0,PROFIT,True
869,2026-02-09,2026-02-10,INFY/HCLTECH,PAIRS,BUY_A,1,-1.909,-1.185,24788.0,2975.0,21813.0,PROFIT,True
870,2026-02-09,2026-02-16,ULTRACEMCO/AMBUJACEM,PAIRS,SELL_A,7,2.063,1.966,-31562.0,3788.0,-35350.0,TIME_STOP,False
871,2026-02-10,2026-02-16,SBIN/BANKBARODA,PAIRS,SELL_A,6,3.479,2.87,-103914.0,12470.0,-116383.0,TIME_STOP,False
872,2026-02-10,2026-02-11,TATASTEEL/JINDALSTEL,PAIRS,SELL_A,1,1.91,1.816,23866.0,2864.0,21002.0,INTRADAY,True
873,2026-02-10,2026-02-11,HAVELLS/CROMPTON,PAIRS,BUY_A,1,-2.218,-2.216,9062.0,1088.0,7975.0,INTRADAY,True
874,2026-02-10,2026-02-12,TATAPOWER/HUDCO,PAIRS,SELL_A,2,1.842,1.47,16817.0,2018.0,14799.0,PROFIT,True
875,2026-02-10,2026-02-12,POWERGRID/NHPC,PAIRS,SELL_A,2,2.429,-7.209,-12900.0,1548.0,-14448.0,LOT_CHANGE,False
876,2026-02-10,2026-02-12,LUPIN/AUROPHARMA,PAIRS,SELL_A,2,2.351,-5.379,39354.0,4722.0,34631.0,LOT_CHANGE,True
877,2026-02-11,2026-02-12,TATASTEEL/JINDALSTEL,PAIRS,SELL_A,1,1.816,-5.56,3655.0,439.0,3217.0,LOT_CHANGE,True
878,2026-02-11,2026-02-12,HAVELLS/CROMPTON,PAIRS,BUY_A,1,-2.216,-6.883,29435.0,3532.0,25903.0,LOT_CHANGE,True
879,2026-02-11,2026-02-12,INFY/TECHM,PAIRS,BUY_A,1,-1.821,5.734,60200.0,7224.0,52976.0,LOT_CHANGE,True
880,2026-02-13,2026-02-18,TATAPOWER/HUDCO,PAIRS,SELL_A,5,1.676,1.595,-4239.0,509.0,-4747.0,INTRADAY,False
881,2026-02-16,2026-02-17,LODHA/IRCTC,PAIRS,SELL_A,1,2.229,1.969,29481.0,3538.0,25943.0,INTRADAY,True
882,2026-02-18,2026-02-19,TATAPOWER/HUDCO,PAIRS,SELL_A,1,1.595,1.253,22459.0,2695.0,19764.0,PROFIT,True
883,2026-02-20,2026-02-25,TATAPOWER/HUDCO,PAIRS,SELL_A,5,1.572,1.98,-46153.0,5538.0,-51691.0,TIME_STOP,False
884,2026-02-20,2026-02-25,IDFCFIRSTB/AUBANK,PAIRS,BUY_A,5,-2.311,-3.492,-189280.0,22714.0,-211994.0,TIME_STOP,False
885,2026-02-23,2026-02-24,SBIN/BANKBARODA,PAIRS,SELL_A,1,1.523,1.423,6610.0,793.0,5816.0,PROFIT,True
886,2026-02-25,2026-03-02,BANKBARODA/IDFCFIRSTB,PAIRS,SELL_A,5,3.832,2.572,40924.0,4911.0,36013.0,TIME_STOP,True
887,2026-03-04,2026-03-09,TATAPOWER/HUDCO,PAIRS,SELL_A,5,2.13,2.164,-39401.0,4728.0,-44129.0,TIME_STOP,False
888,2026-03-04,2026-03-09,IDFCFIRSTB/AUBANK,PAIRS,BUY_A,5,-1.974,-2.02,-40392.0,4847.0,-45239.0,TIME_STOP,False
889,2026-03-09,2026-03-16,TATAPOWER/ADANIGREEN,PAIRS,SELL_A,7,2.129,1.969,-44781.0,5374.0,-50155.0,TIME_STOP,False
890,2026-03-16,2026-03-23,TATAPOWER/HUDCO,PAIRS,SELL_A,7,2.182,1.884,6925.0,831.0,6094.0,INTRADAY,True
891,2026-03-23,2026-03-25,TATAPOWER/HUDCO,PAIRS,SELL_A,2,1.884,1.289,68925.0,8271.0,60654.0,PROFIT,True
892,2026-03-27,2026-03-30,LODHA/IRCTC,PAIRS,BUY_A,3,-2.066,-1.884,25731.0,3088.0,22643.0,INTRADAY,True
